,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Pure Rent,Size,Date From,Date To,DataFrame Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
320,320,10389977,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389977.html,13.08.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,540.0,13,2023-08-14,,20230813,5000,,41.53846153846154,13.08.2023-540.0-41.53846153846154 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
321,321,10389976,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389976.html,13.08.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,500.0,20,2023-08-14,,20230813,5000,,25.0,13.08.2023-500.0-25.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
322,322,10389975,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389975.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,688.0,14,2023-08-13,,20230813,5000,,49.142857142857146,13.08.2023-688.0-49.142857142857146 Berlin,Berlin,,52.5170365,13.3888599
323,323,10389974,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389974.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,699.0,14,2023-08-13,,20230813,5000,,49.92857142857143,13.08.2023-699.0-49.92857142857143 Berlin,Berlin,,52.5170365,13.3888599
324,324,10389973,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389973.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,691.0,14,2023-08-13,,20230813,5000,,49.357142857142854,13.08.2023-691.0-49.357142857142854 Berlin,Berlin,,52.5170365,13.3888599
325,325,10389972,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389972.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,681.0,14,2023-08-13,,20230813,5000,,48.642857142857146,13.08.2023-681.0-48.642857142857146 Berlin,Berlin,,52.5170365,13.3888599
326,326,10389971,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389971.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,749.0,14,2023-08-13,,20230813,5000,,53.5,13.08.2023-749.0-53.5 Berlin,Berlin,,52.5170365,13.3888599
327,327,10389970,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389970.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,812.0,14,2023-08-13,,20230813,5000,,58.0,13.08.2023-812.0-58.0 Berlin,Berlin,,52.5170365,13.3888599
328,328,10389969,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389969.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,785.0,14,2023-09-01,,20230813,5000,,56.07142857142857,13.08.2023-785.0-56.07142857142857 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
329,329,10389968,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389968.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,765.0,14,2023-08-13,,20230813,5000,,54.642857142857146,13.08.2023-765.0-54.642857142857146 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
330,330,10389967,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389967.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,829.0,14,2023-09-01,,20230813,5000,,59.214285714285715,13.08.2023-829.0-59.214285714285715 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
331,331,10228028,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10228028.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,706.0,14,2023-09-01,,20230813,5000,,50.42857142857143,13.08.2023-706.0-50.42857142857143 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
332,332,10389966,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389966.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,785.0,14,2023-09-01,,20230813,5000,,56.07142857142857,13.08.2023-785.0-56.07142857142857 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
333,333,10389965,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389965.html,13.08.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,440.0,12,2023-09-01,2023-12-31,20230813,5000,3.0,36.666666666666664,13.08.2023-440.0-36.666666666666664 Berlin,Wedding,2023-12,Location not found: Wedding,Location not found: Wedding
334,334,10389960,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389960.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,829.0,14,2023-09-01,,20230813,5000,,59.214285714285715,13.08.2023-829.0-59.214285714285715 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
335,335,10389959,www.wg-gesucht.de/wg-zimmer-in-Berlin.10389959.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,782.0,14,2023-09-01,,20230813,5000,,55.857142857142854,13.08.2023-782.0-55.857142857142854 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
336,336,5874041,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.5874041.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,790.0,11,2023-08-13,,20230813,5000,,71.81818181818181,13.08.2023-790.0-71.81818181818181 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
337,337,10388141,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10388141.html,13.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,770.0,9,2023-08-13,,20230813,5000,,85.55555555555556,13.08.2023-770.0-85.55555555555556 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
338,338,8493067,www.wg-gesucht.de/wg-zimmer-in-Berlin-12059.8493067.html,13.08.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,450.0,27,2023-08-15,2023-09-10,20230813,5000,1.0,16.666666666666668,13.08.2023-450.0-16.666666666666668 Berlin,Wedding,2023-09,Location not found: Wedding,Location not found: Wedding
339,339,10269533,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow-Kopenick.10269533.html,13.08.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,500.0,10,2023-08-15,,20230813,5000,,50.0,13.08.2023-500.0-50.0 Berlin,Kreuzberg,,Location not found: Kreuzberg,Location not found: Kreuzberg
340,340,3483695,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.3483695.html,13.08.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,530.0,15,2023-08-14,,20230813,5000,,35.333333333333336,13.08.2023-530.0-35.333333333333336 Zimmervon HousingAnywhere*,Berlin,,Location not found: Berlin,Location not found: Berlin
341,341,10040808,www.wg-gesucht.de/wg-zimmer-in-Berlin-Marzahn-Hellersdorf.10040808.html,13.08.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,520.0,17,2023-08-14,,20230813,5000,,30.58823529411765,13.08.2023-520.0-30.58823529411765 Zimmervon Spotahome*,Berlin,,Location not found: Berlin,Location not found: Berlin
342,342,10389364,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10389364.html,13.08.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,750.0,24,2023-08-13,,20230813,5000,,31.25,13.08.2023-750.0-31.25 Berlin,Mitte,,Location not found: Mitte,Location not found: Mitte
343,343,9089241,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.9089241.html,13.08.2023,"Berlin
                                                                    Marzahn-Hellersdorf",Berlin,                                                                   Marzahn-Hellersdorf,Muster Str. 1,1000.0,45,2023-09-15,,20230813,5000,,22.22222222222222,13.08.2023-1000.0-22.22222222222222 Berlin,Hellersdorf,,Location not found: Hellersdorf,Location not found: Hellersdorf
344,344,8081398,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8081398.html,12.08.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,750.0,25,2023-10-01,,20230813,5000,,30.0,12.08.2023-750.0-30.0 Berlin,Neukölln,,Location not found: Neukölln,Location not found: Neukölln
345,345,9585722,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow-Blankenburg.9585722.html,12.08.2023,"Berlin
                                                                    Wilmersdorf",Berlin,                                                                   Wilmersdorf,Muster Str. 1,800.0,14,2024-01-01,2024-06-30,20230813,5000,5.0,57.142857142857146,12.08.2023-800.0-57.142857142857146 Berlin,Wilmersdorf,2024-06,Location not found: Wilmersdorf,Location not found: Wilmersdorf
346,346,9945000,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.9945000.html,12.08.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,400.0,28,2023-08-15,2023-08-31,20230813,5000,0.0,14.285714285714286,12.08.2023-400.0-14.285714285714286 Berlin,Prenzlauer Berg,2023-08,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
347,347,10383497,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.10383497.html,12.08.2023,"Berlin
                                                                    Pankow-Blankenburg",Berlin,                                                                   Pankow-Blankenburg,Muster Str. 1,890.0,25,2023-10-05,,20230813,5000,,35.6,12.08.2023-890.0-35.6 Berlin,Blankenburg,,Location not found: Blankenburg,Location not found: Blankenburg
348,348,10389041,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10389041.html,12.08.2023,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,740.0,20,2023-09-01,2023-10-31,20230813,5000,1.0,37.0,12.08.2023-740.0-37.0 Berlin,Reinickendorf,2023-10,Location not found: Reinickendorf,Location not found: Reinickendorf
349,349,9058630,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.9058630.html,12.08.2023,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,710.0,11,2023-08-15,2023-10-31,20230813,5000,2.0,64.54545454545455,12.08.2023-710.0-64.54545454545455 Berlin,Reinickendorf,2023-10,Location not found: Reinickendorf,Location not found: Reinickendorf
350,350,9934529,www.wg-gesucht.de/wg-zimmer-in-Berlin.9934529.html,12.08.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,650.0,25,2023-09-01,2023-10-31,20230813,5000,1.0,26.0,12.08.2023-650.0-26.0 Berlin,Moabit,2023-10,Location not found: Moabit,Location not found: Moabit
351,351,9788392,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9788392.html,12.08.2023,"Berlin
                                                                    Treptow",Berlin,                                                                   Treptow,Muster Str. 1,550.0,17,2023-09-01,2023-12-31,20230813,5000,3.0,32.35294117647059,12.08.2023-550.0-32.35294117647059 Berlin,Treptow,2023-12,Location not found: Treptow,Location not found: Treptow
352,352,10331761,www.wg-gesucht.de/wg-zimmer-in-Berlin.10331761.html,12.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,675.0,17,2023-08-12,,20230813,5000,,39.705882352941174,12.08.2023-675.0-39.705882352941174 Berlin,Berlin,,Location not found: Berlin,Location not found: Berlin
353,353,9660565,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9660565.html,12.08.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,650.0,34,2023-09-04,2023-10-01,20230813,5000,1.0,19.11764705882353,12.08.2023-650.0-19.11764705882353 Berlin,Neukölln,2023-10,Location not found: Neukölln,Location not found: Neukölln
354,354,7327354,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7327354.html,12.08.2023,Berlin,Berlin,Berlin,Muster Str. 1,950.0,18,2023-08-12,2024-08-12,20230813,5000,12.0,52.77777777777778,12.08.2023-950.0-52.77777777777778 Berlin,Berlin,2024-08,Location not found: Berlin,Location not found: Berlin
355,355,10388858,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10388858.html,12.08.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,650.0,25,2023-09-15,,20230813,5000,,26.0,12.08.2023-650.0-26.0 Berlin,Moabit,,Location not found: Moabit,Location not found: Moabit
356,356,7066890,www.wg-gesucht.de/wg-zimmer-in-Berlin-Siemensstadt.7066890.html,12.08.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,550.0,15,2023-08-12,2023-12-31,20230813,5000,4.0,36.666666666666664,12.08.2023-550.0-36.666666666666664 Berlin,Prenzlauer Berg,2023-12,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
357,357,7182324,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7182324.html,12.08.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,500.0,12,2023-08-12,2025-01-01,20230813,5000,17.0,41.666666666666664,12.08.2023-500.0-41.666666666666664 Berlin,Mitte,2025-01,Location not found: Mitte,Location not found: Mitte
358,358,9955951,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9955951.html,12.08.2023,"Berlin
                                                                    Siemensstadt",Berlin,                                                                   Siemensstadt,Muster Str. 1,450.0,8,2023-07-30,2023-12-20,20230813,5000,5.0,56.25,12.08.2023-450.0-56.25 Berlin,Siemensstadt,2023-12,Location not found: Siemensstadt,Location not found: Siemensstadt
359,359,9265727,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9265727.html,12.08.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,970.0,22,2023-10-01,,20230813,5000,,44.09090909090909,12.08.2023-970.0-44.09090909090909 Berlin,Mitte,,Location not found: Mitte,Location not found: Mitte
360,360,9265727,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9265727.html,13.08.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,560.0,20,2023-08-14,,20230813,5000,,28.0,13.08.2023-560.0-28.0 Zimmervon HousingAnywhere*,Berlin,,Location not found: Berlin,Location not found: Berlin
361,361,10304423,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10304423.html,13.08.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,520.0,15,2023-08-14,,20230813,5000,,34.666666666666664,13.08.2023-520.0-34.666666666666664 Zimmervon Spotahome*,Berlin,,Location not found: Berlin,Location not found: Berlin
362,362,10389017,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10389017.html,12.08.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,350.0,16,2023-08-12,2023-09-30,20230813,5000,1.0,21.875,12.08.2023-350.0-21.875 Berlin,Wedding,2023-09,Location not found: Wedding,Location not found: Wedding
