,Unnamed: 0,Data ID,Link,Posting Date,Location,City,Neighbourhood,Full Address,Address,Miete,Pure rent,Service Charge,Other Charge,Größe,Date From,Date To,DataFrame,Deposit,Rooms,Full Address Lenght,EUR / SQM
484,484,2azbq5f,https://www.immowelt.de/expose/2azbq5f,,,Berlin,Gesundbrunnen,Berlin (Gesundbrunnen),,610.0,610,5000,5000,68.0,,,20230424,5000,3.0,1,8.970588235294118
485,485,2axbq5f,https://www.immowelt.de/expose/2axbq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,925.0,925,5000,5000,74.0,,,20230424,5000,2.0,1,12.5
486,486,2awbq5f,https://www.immowelt.de/expose/2awbq5f,,,Berlin,Schöneberg,Berlin (SchÃ¶neberg),,690.0,690,5000,5000,47.0,,,20230424,5000,1.0,1,14.680851063829786
487,487,2aubq5f,https://www.immowelt.de/expose/2aubq5f,,,Berlin,Adlershof,Berlin (Adlershof),,700.0,700,5000,5000,69.0,,,20230424,5000,2.0,1,10.144927536231885
488,488,2atbq5f,https://www.immowelt.de/expose/2atbq5f,,,Berlin,Niederschönhausen,Berlin (NiederschÃ¶nhausen),,570.0,570,5000,5000,58.0,,,20230424,5000,2.0,1,9.827586206896552
489,489,2azbj5f,https://www.immowelt.de/expose/2azbj5f,,,Berlin,Schöneberg,"Dennewitzstr. 42, Berlin (SchÃ¶neberg)",Dennewitzstr. 42,2285.0,2.285,5000,5000,86.45,,,20230424,5000,2.0,2,26.431463273568536
490,490,2age45f,https://www.immowelt.de/expose/2age45f,,,Berlin,Kreuzberg,"Glogauer Str. 32, Berlin (Kreuzberg)",Glogauer str. 32,1310.0,1.310,5000,5000,33.0,,,20230424,5000,1.0,2,39.696969696969695
491,491,2augt5z,https://www.immowelt.de/expose/2augt5z,,,Berlin,Spandau,"Schwendyweg 42, Berlin (Spandau)",Schwendyweg 42,800.0,800,5000,5000,87.0,,,20230424,5000,5.0,2,9.195402298850574
492,492,2as7j5e,https://www.immowelt.de/expose/2as7j5e,,,Berlin,Mitte,"ZimmerstraÃe 98, Berlin (Mitte)",Zimmerstrße 98,2900.0,2.900,5000,5000,112.64,,,20230424,5000,4.0,2,25.745738636363637
493,493,2apsu5z,https://www.immowelt.de/expose/2apsu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,588.0,588,5000,5000,13.8,,,20230424,5000,1.0,1,42.608695652173914
494,494,2actu5z,https://www.immowelt.de/expose/2actu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,569.0,569,5000,5000,10.0,,,20230424,5000,1.0,1,56.9
495,495,2a6tu5z,https://www.immowelt.de/expose/2a6tu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,599.0,599,5000,5000,11.9,,,20230424,5000,1.0,1,50.33613445378151
496,496,2as7c5e,https://www.immowelt.de/expose/2as7c5e,,,Berlin,Pankow,"GaillardstraÃe 27a, Berlin (Pankow)",Gaillardstrße 27a,2400.0,2.400,5000,5000,106.0,,,20230424,5000,3.0,2,22.641509433962263
497,497,2akbs5e,https://www.immowelt.de/expose/2akbs5e,,,Berlin,Schmargendorf,"DÃ¼nkelbergsteig 11, Berlin (Schmargendorf)",Dünkelbergsteig 11,3374.0,3.374,5000,5000,126.96,,,20230424,5000,3.0,2,26.575299306868306
498,498,2aktu5z,https://www.immowelt.de/expose/2aktu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,606.0,606,5000,5000,11.9,,,20230424,5000,1.0,1,50.924369747899156
499,499,2amdx5d,https://www.immowelt.de/expose/2amdx5d,,,Berlin-Charlottenburg,Charlottenburg,"Heubnerweg 7, Berlin-Charlottenburg (Charlottenburg)",Heubnerweg 7,2800.0,2.800,5000,5000,128.66,,,20230424,5000,4.0,2,21.762785636561482
500,500,2akwj5d,https://www.immowelt.de/expose/2akwj5d,,,Berlin,Tegel,"Berliner Str. 105, Berlin (Tegel)",Berliner str. 105,733.5,"733,50",5000,5000,45.83,,,20230424,5000,2.0,2,16.0048003491163
501,501,2amvs5c,https://www.immowelt.de/expose/2amvs5c,,,Berlin,Prenzlauer,"Stargarder Str. 73, Berlin (Prenzlauer Berg)",Stargarder str. 73,1520.0,1.520,5000,5000,55.0,,,20230424,5000,1.0,2,27.636363636363637
502,502,2ahqs5c,https://www.immowelt.de/expose/2ahqs5c,,,Berlin,Neukölln,"Mainzer Str. 36, Berlin (NeukÃ¶lln)",Mainzer str. 36,1900.0,1.900,5000,5000,96.0,,,20230424,5000,3.0,2,19.791666666666668
503,503,2ay3j5c,https://www.immowelt.de/expose/2ay3j5c,,,Berlin,Mitte,"SchÃ¼tzenstraÃe 41, Berlin (Mitte)",Schützenstrße 41,2600.0,2.600,5000,5000,115.0,,,20230424,5000,3.0,2,22.608695652173914
504,504,2a84f5c,https://www.immowelt.de/expose/2a84f5c,,,Berlin,Charlottenburg,"Kaiser-Friedrich-StraÃe 72, Berlin (Charlottenburg)",Kaiser-friedrich-strße 72,1630.0,1.630,5000,5000,54.0,,,20230424,5000,2.0,2,30.185185185185187
505,505,2adwr5y,https://www.immowelt.de/expose/2adwr5y,,,Berlin,Mitte,Berlin (Mitte),,2500.0,2.500,5000,5000,68.0,,,20230424,5000,2.0,1,36.76470588235294
506,506,2arwr5y,https://www.immowelt.de/expose/2arwr5y,,,Berlin,Mitte,Berlin (Mitte),,2720.0,2.720,5000,5000,69.0,,,20230424,5000,2.0,1,39.42028985507246
507,507,2aguu5z,https://www.immowelt.de/expose/2aguu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,591.0,591,5000,5000,11.4,,,20230424,5000,1.0,1,51.84210526315789
508,508,2azuu5z,https://www.immowelt.de/expose/2azuu5z,,,Berlin,Marienfelde,Berlin (Marienfelde),,1344.0,1.344,5000,5000,63.0,,,20230424,5000,2.0,1,21.333333333333332
509,509,2azsu5z,https://www.immowelt.de/expose/2azsu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,586.0,586,5000,5000,10.2,,,20230424,5000,1.0,1,57.450980392156865
510,510,2axsu5z,https://www.immowelt.de/expose/2axsu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,563.0,563,5000,5000,11.8,,,20230424,5000,1.0,1,47.71186440677966
511,511,2avsu5z,https://www.immowelt.de/expose/2avsu5z,,,Berlin,Köpenick,Berlin (KÃ¶penick),,709.0,709,5000,5000,32.0,,,20230424,5000,1.0,1,22.15625
512,512,2anzh5b,https://www.immowelt.de/expose/2anzh5b,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,550.0,550,5000,5000,57.0,,,20230424,5000,2.0,1,9.649122807017545
513,513,2amzh5b,https://www.immowelt.de/expose/2amzh5b,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,650.0,650,5000,5000,31.0,,,20230424,5000,1.0,1,20.967741935483872
514,514,2azph5b,https://www.immowelt.de/expose/2azph5b,,,Berlin,Moabit,Berlin (Moabit),,350.0,350,5000,5000,46.0,,,20230424,5000,2.0,1,7.608695652173913
515,515,2abg45b,https://www.immowelt.de/expose/2abg45b,,,Berlin,Altglienicke,"SemmelweisstraÃe 26, Berlin (Altglienicke)",Semmelweisstrße 26,1065.0,1.065,5000,5000,34.25,,,20230424,5000,2.0,2,31.094890510948904
516,516,2a3qx5a,https://www.immowelt.de/expose/2a3qx5a,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,3200.0,3.200,5000,5000,160.53,,,20230424,5000,4.0,1,19.933968728586557
517,517,2awtq5a,https://www.immowelt.de/expose/2awtq5a,,,Berlin,Wedding,Berlin (Wedding),,562.0,562,5000,5000,55.0,,,20230424,5000,2.0,1,10.218181818181819
518,518,2al8s5g,https://www.immowelt.de/expose/2al8s5g,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1260.0,1.260,5000,5000,56.0,,,20230424,5000,2.0,1,22.5
519,519,2aauu5z,https://www.immowelt.de/expose/2aauu5z,,,Berlin,Marienfelde,Berlin (Marienfelde),,752.0,752,5000,5000,30.0,,,20230424,5000,1.0,1,25.066666666666666
520,520,2azu85a,https://www.immowelt.de/expose/2azu85a,,,Berlin,Schöneberg,Berlin (SchÃ¶neberg),,1430.0,1.430,5000,5000,89.0,,,20230424,5000,3.0,1,16.06741573033708
521,521,2auu85a,https://www.immowelt.de/expose/2auu85a,,,Berlin,Pankow,Berlin (Pankow),,354.0,354,5000,5000,50.0,,,20230424,5000,2.0,1,7.08
522,522,2aju85a,https://www.immowelt.de/expose/2aju85a,,,Berlin,Zehlendorf,Berlin (Zehlendorf),,556.0,556,5000,5000,51.0,,,20230424,5000,2.0,1,10.901960784313726
523,523,2apt85a,https://www.immowelt.de/expose/2apt85a,,,Berlin,Mitte,Berlin (Mitte),,1900.0,1.900,5000,5000,115.0,,,20230424,5000,3.0,1,16.52173913043478
524,524,2azs85a,https://www.immowelt.de/expose/2azs85a,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,600.0,600,5000,5000,69.0,,,20230424,5000,3.0,1,8.695652173913043
525,525,2aqs85a,https://www.immowelt.de/expose/2aqs85a,,,Berlin,Buckow,Berlin (Buckow),,356.0,356,5000,5000,63.0,,,20230424,5000,2.0,1,5.650793650793651
526,526,2ans85a,https://www.immowelt.de/expose/2ans85a,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,500.0,500,5000,5000,55.0,,,20230424,5000,2.0,1,9.090909090909092
527,527,2aqr85a,https://www.immowelt.de/expose/2aqr85a,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1200.0,1.200,5000,5000,50.0,,,20230424,5000,2.0,1,24.0
528,528,2agr85a,https://www.immowelt.de/expose/2agr85a,,,Berlin,Mitte,Berlin (Mitte),,1000.0,1.000,5000,5000,68.0,,,20230424,5000,2.0,1,14.705882352941176
529,529,2a7r85a,https://www.immowelt.de/expose/2a7r85a,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,1085.0,1.085,5000,5000,48.0,,,20230424,5000,2.0,1,22.604166666666668
530,530,2akq85a,https://www.immowelt.de/expose/2akq85a,,,Berlin,Niederschöneweide,Berlin (NiederschÃ¶neweide),,1023.0,1.023,5000,5000,84.0,,,20230424,5000,3.0,1,12.178571428571429
531,531,2ahq85a,https://www.immowelt.de/expose/2ahq85a,,,Berlin,WeiÃensee,Berlin (WeiÃensee),,430.0,430,5000,5000,45.0,,,20230424,5000,2.0,1,9.555555555555555
532,532,2a5q85a,https://www.immowelt.de/expose/2a5q85a,,,Berlin,Alt-Treptow,Berlin (Alt-Treptow),,380.0,380,5000,5000,35.0,,,20230424,5000,1.0,1,10.857142857142858
533,533,2a2q85a,https://www.immowelt.de/expose/2a2q85a,,,Berlin,Moabit,Berlin (Moabit),,400.0,400,5000,5000,61.0,,,20230424,5000,2.5,1,6.557377049180328
534,534,2anp85a,https://www.immowelt.de/expose/2anp85a,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,430.0,430,5000,5000,50.0,,,20230424,5000,2.0,1,8.6
535,535,2adp85a,https://www.immowelt.de/expose/2adp85a,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,595.0,595,5000,5000,50.0,,,20230424,5000,2.0,1,11.9
536,536,2a8p85a,https://www.immowelt.de/expose/2a8p85a,,,Berlin,Grunewald,Berlin (Grunewald),,551.0,551,5000,5000,83.0,,,20230424,5000,3.0,1,6.63855421686747
537,537,2a4p85a,https://www.immowelt.de/expose/2a4p85a,,,Berlin,Tempelhof,Berlin (Tempelhof),,522.0,522,5000,5000,79.0,,,20230424,5000,2.0,1,6.6075949367088604
538,538,2a2p85a,https://www.immowelt.de/expose/2a2p85a,,,Berlin,Tempelhof,Berlin (Tempelhof),,466.0,466,5000,5000,54.0,,,20230424,5000,2.0,1,8.62962962962963
539,539,2avn85a,https://www.immowelt.de/expose/2avn85a,,,Berlin,Gesundbrunnen,Berlin (Gesundbrunnen),,291.0,291,5000,5000,86.0,,,20230424,5000,3.0,1,3.383720930232558
540,540,2arf85a,https://www.immowelt.de/expose/2arf85a,,,Berlin,Steglitz,Berlin (Steglitz),,347.0,347,5000,5000,50.0,,,20230424,5000,2.0,1,6.94
541,541,2agf85a,https://www.immowelt.de/expose/2agf85a,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,696.0,696,5000,5000,50.0,,,20230424,5000,2.0,1,13.92
542,542,2a4f85a,https://www.immowelt.de/expose/2a4f85a,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,360.0,360,5000,5000,26.0,,,20230424,5000,1.0,1,13.846153846153847
543,543,2afu45a,https://www.immowelt.de/expose/2afu45a,,,Berlin,Mitte,Berlin (Mitte),,3200.0,3.200,5000,5000,62.0,,,20230424,5000,2.0,1,51.61290322580645
544,544,2ak7w5r,https://www.immowelt.de/expose/2ak7w5r,,,Berlin,Mitte,"ZiegelstraÃe 24, Berlin (Mitte)",Ziegelstrße 24,3400.0,3.400,5000,5000,137.0,,,20230424,5000,3.0,2,24.817518248175183
545,545,2acnh59,https://www.immowelt.de/expose/2acnh59,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,540.0,540,5000,5000,38.0,,,20230424,5000,2.0,1,14.210526315789474
546,546,2asnm5q,https://www.immowelt.de/expose/2asnm5q,,,Berlin,Schöneberg,Berlin (SchÃ¶neberg),,2880.0,2.880,5000,5000,110.97,,,20230424,5000,3.0,1,25.952960259529604
547,547,2aml65a,https://www.immowelt.de/expose/2aml65a,,,Berlin,Mitte,"RÃ¼ckerstraÃe 4, Berlin (Mitte)",Rückerstrße 4,4450.0,4.450,5000,5000,170.0,,,20230424,5000,2.0,2,26.176470588235293
548,548,2assu5z,https://www.immowelt.de/expose/2assu5z,,,Berlin,Marienfelde,Berlin (Marienfelde),,1151.0,1.151,5000,5000,52.0,,,20230424,5000,2.0,1,22.134615384615383
549,549,2au4p58,https://www.immowelt.de/expose/2au4p58,,,Berlin,Moabit,Berlin (Moabit),,0.0,auf Anfrage,5000,5000,45.0,,,20230424,5000,,1,0.0
550,550,2akdn58,https://www.immowelt.de/expose/2akdn58,,,Berlin,Mitte,"ZimmerstraÃe 97D, Berlin (Mitte)",Zimmerstrße 97d,4200.0,4.200,5000,5000,206.76,,,20230424,5000,5.0,2,20.313406848520025
551,551,2agw758,https://www.immowelt.de/expose/2agw758,,,Berlin,Mitte,"ZimmerstraÃe 98B, Berlin (Mitte)",Zimmerstrße 98b,3300.0,3.300,5000,5000,158.6,,,20230424,5000,6.0,2,20.80706179066835
552,552,2ae4e5v,https://www.immowelt.de/expose/2ae4e5v,,,Berlin,Zehlendorf,"Clayallee 348B, Berlin (Zehlendorf)",Clayallee 348b,1168.0,1.168,5000,5000,72.99,,,20230424,5000,4.0,2,16.002192081107
553,553,2a8cg5g,https://www.immowelt.de/expose/2a8cg5g,,,Berlin,Westend,"Frankenallee 14, Berlin (Westend)",Frankenallee 14,1734.0,1.734,5000,5000,108.36,,,20230424,5000,4.0,2,16.00221483942414
554,554,2atrm58,https://www.immowelt.de/expose/2atrm58,,,Berlin,Mitte,"JÃ¤gerstraÃe 41, Berlin (Mitte)",Jägerstrße 41,19500.0,19.500,5000,5000,720.0,,,20230424,5000,8.0,2,27.083333333333332
555,555,2atvy56,https://www.immowelt.de/expose/2atvy56,,,Berlin,Schmargendorf,Berlin (Schmargendorf),,10500.0,10.500,5000,5000,248.0,,,20230424,5000,6.0,1,42.33870967741935
556,556,2azby56,https://www.immowelt.de/expose/2azby56,,,Berlin,Schmargendorf,Berlin (Schmargendorf),,8500.0,8.500,5000,5000,197.0,,,20230424,5000,4.0,1,43.14720812182741
557,557,2apby56,https://www.immowelt.de/expose/2apby56,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,3750.0,3.750,5000,5000,100.0,,,20230424,5000,3.0,1,37.5
558,558,2a7ax5f,https://www.immowelt.de/expose/2a7ax5f,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,1601.0,1.601,5000,5000,55.09,,,20230424,5000,2.0,2,29.061535668905425
559,559,2a4ex5f,https://www.immowelt.de/expose/2a4ex5f,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,2011.0,2.011,5000,5000,71.25,,,20230424,5000,3.0,2,28.224561403508773
560,560,2a4lf56,https://www.immowelt.de/expose/2a4lf56,,,Berlin,Friedrichshagen,"FÃ¼rstenwalder Damm 431, Berlin (Friedrichshagen)",Füstenwalder damm 431,799.0,799,5000,5000,59.91,,,20230424,5000,2.0,2,13.336671674177934
561,561,2adx956,https://www.immowelt.de/expose/2adx956,,,Berlin,Mitte,"VoltairestraÃe 11, Berlin (Mitte)",Voltairestrße 11,2802.0,2.802,5000,5000,106.26,,,20230424,5000,3.0,2,26.36928289102202
562,562,2ar5256,https://www.immowelt.de/expose/2ar5256,,,Berlin,Mitte,"OberwallstraÃe 21, Berlin (Mitte)",Oberwallstrße 21,12000.0,12.000,5000,5000,403.0,,,20230424,5000,5.0,2,29.77667493796526
563,563,2ascv5z,https://www.immowelt.de/expose/2ascv5z,,,Berlin,Moabit,"Klara-Franke-StraÃe 10, Berlin (Moabit)",Klara-franke-strße 10,1850.0,1.850,5000,5000,81.0,,,20230424,5000,3.0,2,22.839506172839506
564,564,2ah6c5e,https://www.immowelt.de/expose/2ah6c5e,,,Berlin,Köpenick,Berlin (KÃ¶penick),,1850.0,1.850,5000,5000,89.0,,,20230424,5000,2.0,1,20.786516853932586
565,565,2abcw5z,https://www.immowelt.de/expose/2abcw5z,,,Berlin,Hellersdorf,"Zossener StraÃe 152, Berlin (Hellersdorf)",Zossener strße 152,472.2,"472,20",5000,5000,42.35,,,20230424,5000,1.0,2,11.149940968122786
566,566,2arzn54,https://www.immowelt.de/expose/2arzn54,,,Berlin,Charlottenburg,"KnesebeckstraÃe 12, Berlin (Charlottenburg)",Knesebeckstrße 12,4498.0,4.498,5000,5000,198.9,,,20230424,5000,4.0,2,22.614379084967318
567,567,2a4kf54,https://www.immowelt.de/expose/2a4kf54,,,Berlin,Friedrichshain,"Boxhagener Str. 114, Berlin (Friedrichshain)",Boxhagener str. 114,3100.0,3.100,5000,5000,108.0,,,20230424,5000,3.0,2,28.703703703703702
568,568,2a6ff54,https://www.immowelt.de/expose/2a6ff54,,,Berlin,Prenzlauer,"RodenbergstraÃe 1, Berlin (Prenzlauer Berg)",Rodenbergstrße 1,2880.0,2.880,5000,5000,116.0,,,20230424,5000,3.0,2,24.82758620689655
569,569,2a9qe54,https://www.immowelt.de/expose/2a9qe54,,,Berlin,Mitte,"Rosa-Luxemburg-StraÃe 19, Berlin (Mitte)",Rosa-luxemburg-strße 19,4000.0,4.000,5000,5000,131.0,,,20230424,5000,4.0,2,30.53435114503817
570,570,2af3z56,https://www.immowelt.de/expose/2af3z56,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,6500.0,6.500,5000,5000,174.0,,,20230424,5000,4.0,1,37.35632183908046
571,571,2a85u5y,https://www.immowelt.de/expose/2a85u5y,,,Berlin,Hellersdorf,"HavellÃ¤nder Ring 43, Berlin (Hellersdorf)",Havelländer ring 43,699.0,699,5000,5000,68.93,,,20230424,5000,3.0,2,10.140722472073117
572,572,2a8wz53,https://www.immowelt.de/expose/2a8wz53,,,Berlin,Schöneberg,"Dennewitzstr. 41, Berlin (SchÃ¶neberg)",Dennewitzstr. 41,2590.0,2.590,5000,5000,103.32,,,20230424,5000,4.0,2,25.067750677506776
573,573,2angw53,https://www.immowelt.de/expose/2angw53,,,Berlin,Prenzlauer,"WinsstraÃe 53, Berlin (Prenzlauer Berg)",Winsstrße 53,2560.0,2.560,5000,5000,106.0,,,20230424,5000,4.0,2,24.150943396226417
574,574,2a5fw53,https://www.immowelt.de/expose/2a5fw53,,,Berlin,Neukölln,"RollbergstraÃe 1, Berlin (NeukÃ¶lln)",Rollbergstrße 1,1650.0,1.650,5000,5000,61.0,,,20230424,5000,2.0,2,27.049180327868854
575,575,2acaw53,https://www.immowelt.de/expose/2acaw53,,,Berlin,Charlottenburg,"HeisenbergstraÃe 5, Berlin (Charlottenburg)",Heisenbergstrße 5,3800.0,3.800,5000,5000,113.0,,,20230424,5000,4.0,2,33.6283185840708
576,576,2ay7w53,https://www.immowelt.de/expose/2ay7w53,,,Berlin,Wilmersdorf,"KurfÃ¼rstendamm 167-168, Berlin (Wilmersdorf)",Kurfüstendamm 167-168,1530.0,1.530,5000,5000,37.0,,,20230424,5000,1.0,2,41.351351351351354
577,577,2aj6w53,https://www.immowelt.de/expose/2aj6w53,,,Berlin,Prenzlauer,"CotheniusstraÃe 17, Berlin (Prenzlauer Berg)",Cotheniusstrße 17,2100.0,2.100,5000,5000,77.0,,,20230424,5000,3.0,2,27.272727272727273
578,578,2awxv53,https://www.immowelt.de/expose/2awxv53,,,Berlin,Prenzlauer,"RodenbergstraÃe 1, Berlin (Prenzlauer Berg)",Rodenbergstrße 1,2890.0,2.890,5000,5000,117.0,,,20230424,5000,3.0,2,24.700854700854702
579,579,2amsv53,https://www.immowelt.de/expose/2amsv53,,,Berlin,Halensee,"Karlsruher Str. 18b, Berlin (Halensee)",Karlsruher str. 18b,3010.0,3.010,5000,5000,96.0,,,20230424,5000,3.0,2,31.354166666666668
580,580,2an4e5z,https://www.immowelt.de/expose/2an4e5z,,,Berlin-Spandau,Spandau,Berlin-Spandau (Spandau),,3500.0,3.500,5000,5000,200.0,,,20230424,5000,5.0,1,17.5
581,581,2acje53,https://www.immowelt.de/expose/2acje53,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,3500.0,3.500,5000,5000,118.0,,,20230424,5000,3.0,1,29.661016949152543
582,582,2adj95y,https://www.immowelt.de/expose/2adj95y,,,Berlin,Kreuzberg,"Eylauer StraÃe 15a, Berlin (Kreuzberg)",Eylauer strße 15a,1630.0,1.630,5000,5000,74.09,,,20230424,5000,3.0,2,22.000269941962475
583,583,2arsx5x,https://www.immowelt.de/expose/2arsx5x,,,Berlin,Tegel,"Bernauer StraÃe 108, Berlin (Tegel)",Bernauer strße 108,759.0,759,5000,5000,58.13,,,20230424,5000,2.0,2,13.056941338379493
584,584,2auvp5y,https://www.immowelt.de/expose/2auvp5y,,,Berlin,Steglitz,"BergstraÃe 4, Berlin (Steglitz)",Bergstrße 4,1200.0,1.200,5000,5000,56.0,,,20230424,5000,2.0,2,21.428571428571427
585,585,2a3p252,https://www.immowelt.de/expose/2a3p252,,,Berlin,Friedrichshain,"Landsberger Allee 20-22, Berlin (Friedrichshain)",Landsberger allee 20-22,2200.0,2.200,5000,5000,130.0,,,20230424,5000,5.0,2,16.923076923076923
586,586,2a8s45t,https://www.immowelt.de/expose/2a8s45t,,,Berlin,Buch,"RÃ¶bellweg 2, Berlin (Buch)",Rã¶bellweg 2,1763.22,"1.763,22",5000,5000,153.39,,,20230424,5000,3.0,2,11.495012712693136
587,587,29bec5z,https://www.immowelt.de/expose/29bec5z,,,Berlin,Schöneberg,"Quartiersweg 4, Berlin (SchÃ¶neberg)",Quartiersweg 4,1901.82,"1.901,82",5000,5000,88.87,,,20230424,5000,1.5,2,21.400022504782264
588,588,29c795z,https://www.immowelt.de/expose/29c795z,,,Berlin,Wilmersdorf,"Uhlandstr. 61, Berlin (Wilmersdorf)",Uhlandstr. 61,2400.0,2.400,5000,5000,135.0,,,20230424,5000,3.0,2,17.77777777777778
589,589,2acb453,https://www.immowelt.de/expose/2acb453,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,2500.0,2.500,5000,5000,70.0,,,20230424,5000,3.0,1,35.714285714285715
590,590,2a7cy5l,https://www.immowelt.de/expose/2a7cy5l,,,Berlin,Hellersdorf,"Kastanienallee 51, Berlin (Hellersdorf)",Kastanienallee 51,328.76,"328,76",5000,5000,24.72,,,20230424,5000,1.0,2,13.299352750809062
591,591,29j6s5y,https://www.immowelt.de/expose/29j6s5y,,,Berlin,Zehlendorf,"Vopeliuspfad 10, Berlin (Zehlendorf)",Vopeliuspfad 10,1550.0,1.550,5000,5000,120.0,,,20230424,5000,,2,12.916666666666666
592,592,2akuu5z,https://www.immowelt.de/expose/2akuu5z,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,1547.0,1.547,5000,5000,71.87,,,20230424,5000,3.0,1,21.524975650480034
593,593,2aeuu5z,https://www.immowelt.de/expose/2aeuu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,599.0,599,5000,5000,12.0,,,20230424,5000,1.0,1,49.916666666666664
594,594,2ansu5z,https://www.immowelt.de/expose/2ansu5z,,,Berlin,Mitte,Berlin (Mitte),,2076.0,2.076,5000,5000,81.32,,,20230424,5000,3.0,1,25.528775209050668
595,595,2aybd5t,https://www.immowelt.de/expose/2aybd5t,,,Mahlsdorf,Mahlsdorf,Mahlsdorf (Mahlsdorf),,2350.0,2.350,5000,5000,111.0,,,20230424,5000,3.0,1,21.17117117117117
596,596,298bh5w,https://www.immowelt.de/expose/298bh5w,,,Berlin,Prenzlauer,"SchÃ¶nhauser Allee 85, Berlin (Prenzlauer Berg)",Schã¶nhauser allee 85,1870.0,1.870,5000,5000,73.0,,,20230424,5000,2.0,2,25.616438356164384
597,597,29m8h5w,https://www.immowelt.de/expose/29m8h5w,,,Berlin,Prenzlauer,"SchÃ¶nhauser Allee 85, Berlin (Prenzlauer Berg)",Schã¶nhauser allee 85,1840.0,1.840,5000,5000,73.0,,,20230424,5000,2.0,2,25.205479452054796
598,598,29k7h5w,https://www.immowelt.de/expose/29k7h5w,,,Berlin,Mitte,"Rosenthaler Str. 44, Berlin (Mitte)",Rosenthaler str. 44,2390.0,2.390,5000,5000,55.0,,,20230424,5000,2.0,2,43.45454545454545
599,599,29s2h5w,https://www.immowelt.de/expose/29s2h5w,,,Berlin,Friedrichshain,"Gabriel-Max-StraÃe 16, Berlin (Friedrichshain)",Gabriel-max-strße 16,1290.0,1.290,5000,5000,38.0,,,20230424,5000,1.0,2,33.94736842105263
600,600,2932h5w,https://www.immowelt.de/expose/2932h5w,,,Berlin,Mitte,"KÃ¶penicker Str. 79, Berlin (Mitte)",Kã¶penicker str. 79,1400.0,1.400,5000,5000,36.0,,,20230424,5000,1.0,2,38.888888888888886
601,601,29ezg5w,https://www.immowelt.de/expose/29ezg5w,,,Berlin,Charlottenburg,"HeisenbergstraÃe 5, Berlin (Charlottenburg)",Heisenbergstrße 5,3750.0,3.750,5000,5000,114.0,,,20230424,5000,4.0,2,32.89473684210526
602,602,299wg5w,https://www.immowelt.de/expose/299wg5w,,,Berlin,Charlottenburg,"KantstraÃe 105, Berlin (Charlottenburg)",Kantstrße 105,3360.0,3.360,5000,5000,107.0,,,20230424,5000,4.0,2,31.401869158878505
603,603,2a2zf5v,https://www.immowelt.de/expose/2a2zf5v,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1990.0,1.990,5000,5000,85.86,,,20230424,5000,3.0,1,23.177265315630095
604,604,2a5zf5v,https://www.immowelt.de/expose/2a5zf5v,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1990.0,1.990,5000,5000,85.86,,,20230424,5000,3.0,1,23.177265315630095
605,605,2aazf5v,https://www.immowelt.de/expose/2aazf5v,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1990.0,1.990,5000,5000,85.86,,,20230424,5000,3.0,1,23.177265315630095
606,606,29wrp5v,https://www.immowelt.de/expose/29wrp5v,,,Berlin,Halensee,"Karlsruher strasse 18, Berlin (Halensee)",Karlsruher strasse 18,4350.0,4.350,5000,5000,160.0,,,20230424,5000,5.0,2,27.1875
