,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit
1897,7556612,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.7556612.html,17.09.2019,"Berlin
                                                                    strastrobe",Berlin,                                                                   strastrobe,Muster Str. 1,790€,5000,5000,5000,19m²,18.09.2019,,20230424,5000
1898,6879764,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6879764.html,09.09.2019,"Berlin
                                                                    Prenzlauer Berg/Mitte",Berlin,                                                                   Prenzlauer Berg/Mitte,Muster Str. 1,30€,5000,5000,5000,20m²,13.09.2019,23.09.2019,20230424,5000
1899,7536823,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.7536823.html,05.09.2019,"Berlin
                                                                    Tempelhof",Berlin,                                                                   Tempelhof,Muster Str. 1,80€,5000,5000,5000,13m²,05.09.2019,11.09.2019,20230424,5000
1900,7515668,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7515668.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,220 €,5000,5000,5000,13m²,01.06.2023,,20230424,5000
1901,7508381,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7508381.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,210 €,5000,5000,5000,17m²,01.06.2023,,20230424,5000
1902,7503636,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7503636.html,19.08.2019,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,30€,5000,5000,5000,20m²,23.08.2019,09.09.2019,20230424,5000
1903,7497784,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7497784.html,16.08.2019,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,70€,5000,5000,5000,20m²,16.08.2019,19.08.2019,20230424,5000
1904,7483747,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.7483747.html,14.08.2019,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,44€,5000,5000,5000,15m²,29.08.2019,02.09.2019,20230424,5000
1905,7489980,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7489980.html,13.08.2019,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,60€,5000,5000,5000,40m²,13.08.2019,10.07.2020,20230424,5000
1906,7474873,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7474873.html,10.08.2019,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,45€,5000,5000,5000,14m²,09.09.2019,31.12.2019,20230424,5000
1907,7477518,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte--Hauptbanhof.7477518.html,09.08.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,20€,5000,5000,5000,17m²,11.08.2019,22.08.2019,20230424,5000
1908,5737468,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.5737468.html,05.08.2019,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,40€,5000,5000,5000,12m²,06.08.2019,10.08.2019,20230424,5000
1909,7421801,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.7421801.html,05.08.2019,"Berlin
                                                                    Mitte - Hauptbanhof",Berlin,                                                                   Mitte - Hauptbanhof,Muster Str. 1,300€,5000,5000,5000,12m²,01.07.2019,,20230424,5000
1910,7420556,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.7420556.html,21.07.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,480€,5000,5000,5000,22m²,20.07.2019,20.08.2019,20230424,5000
1911,7417767,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.7417767.html,14.07.2019,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,30€,5000,5000,5000,25m²,14.07.2019,30.07.2019,20230424,5000
1912,7387302,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.7387302.html,13.07.2019,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,230€,5000,5000,5000,14m²,01.09.2019,30.06.2020,20230424,5000
1913,7366108,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.7366108.html,12.07.2019,"Berlin
                                                                    Lichterfelde",Berlin,                                                                   Lichterfelde,Muster Str. 1,25€,5000,5000,5000,15m²,16.07.2019,21.10.2019,20230424,5000
1914,7344362,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7344362.html,30.06.2019,"Berlin
                                                                    Tiergarten",Berlin,                                                                   Tiergarten,Muster Str. 1,450€,5000,5000,5000,25m²,07.07.2019,30.10.2019,20230424,5000
1915,7343008,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lankwitz.7343008.html,19.06.2019,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,270€,5000,5000,5000,10m²,01.07.2019,01.12.2019,20230424,5000
1916,7313998,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.7313998.html,08.06.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,30€,5000,5000,5000,20m²,03.07.2019,08.07.2019,20230424,5000
1917,6844322,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.6844322.html,07.06.2019,"Berlin
                                                                    Lankwitz",Berlin,                                                                   Lankwitz,Muster Str. 1,20€,5000,5000,5000,15m²,22.06.2019,01.08.2019,20230424,5000
1918,7301023,www.wg-gesucht.de/wg-zimmer-in-Berlin-Britz.7301023.html,01.06.2019,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,500€,5000,5000,5000,18m²,01.06.2019,,20230424,5000
1919,7284491,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7284491.html,20.05.2019,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,490€,5000,5000,5000,20m²,01.09.2018,30.11.2018,20230424,5000
1920,7109283,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.7109283.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,220 €,5000,5000,5000,15m²,01.06.2023,,20230424,5000
1921,4959708,www.wg-gesucht.de/wg-zimmer-in-Berlin-Hellersdorf.4959708.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,200 €,5000,5000,5000,22m²,01.06.2023,,20230424,5000
1922,6453212,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.6453212.html,01.05.2019,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,850€,5000,5000,5000,29m²,01.02.2019,,20230424,5000
1923,7131498,www.wg-gesucht.de/wg-zimmer-in-Berlin-Staaken.7131498.html,24.04.2019,"Berlin
                                                                    Hellersdorf",Berlin,                                                                   Hellersdorf,Muster Str. 1,50€,5000,5000,5000,54m²,25.04.2019,30.04.2019,20230424,5000
1924,7238166,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7238166.html,21.04.2019,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,690€,5000,5000,5000,25m²,06.02.2019,24.03.2019,20230424,5000
1925,7243340,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7243340.html,20.04.2019,"Berlin
                                                                    Staaken",Berlin,                                                                   Staaken,Muster Str. 1,538€,5000,5000,5000,20m²,26.03.2019,31.07.2020,20230424,5000
1926,6435639,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6435639.html,10.04.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,25€,5000,5000,5000,20m²,12.04.2019,25.04.2019,20230424,5000
1927,7199738,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7199738.html,08.04.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,10€,5000,5000,5000,12m²,01.04.2019,01.04.2020,20230424,5000
1928,7222544,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7222544.html,07.04.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,60€,5000,5000,5000,25m²,25.04.2019,01.05.2019,20230424,5000
1929,7208683,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7208683.html,28.03.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,500€,5000,5000,5000,20m²,01.03.2019,01.06.2019,20230424,5000
1930,7206901,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.7206901.html,26.03.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,15€,5000,5000,5000,20m²,01.10.2019,01.05.2020,20230424,5000
1931,7110895,www.wg-gesucht.de/wg-zimmer-in-Berlin-Koepenick.7110895.html,19.03.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,40€,5000,5000,5000,10m²,01.04.2019,01.05.2019,20230424,5000
1932,7168610,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.7168610.html,16.03.2019,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,10€,5000,5000,5000,20m²,19.03.2019,31.03.2019,20230424,5000
